FID_1,OBJECTID,STATION_ID,STATION_NA,WATERBODY_,COMMENTS,LATITUDE,LONGITUDE,RESULT_COU,BEGIN_DATE,END_DATE,TMDL_RUN,WATER_QUAL,BIOLOGY_ST,FID_2,FID_TidalC,OBJECTID_1,Name,CreekID,Total_m,FID_WBID_R,OBJECTID_2,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Leng,Shape_Area,Distance
955,32443,21FLGFWFTBM010544011,,1536E,"Assigned to 1536E, Run 44 - P.Homann",27.94268000000,-82.41135000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,178,108,114,,HC13,2675.81732079000,1666,1519,2313,03100206,1584B,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,MCKAY BAY,sq. miles,ESTUARY,3M,,"WBID modified, Run 51 - M.Vogel",1.47810000000,,3924118.98546000000,969.67091882500,12959.78060540000,3924118.98546000000,125.51689393
1057,34957,21FLGFWFTBM961117,,1584B,"Reassigned from 1584A  to 1584B, Run 51 - M.Vogel",27.94450000000,-82.41320000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,178,108,114,,HC13,2675.81732079000,1666,1519,2313,03100206,1584B,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,MCKAY BAY,sq. miles,ESTUARY,3M,,"WBID modified, Run 51 - M.Vogel",1.47810000000,,3924118.98546000000,969.67091882500,12959.78060540000,3924118.98546000000,154.58888744
1463,49034,21FLHILL99MCB097,,1536E,,27.94310000000,-82.41120000000,24.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,178,108,114,,HC13,2675.81732079000,1666,1519,2313,03100206,1584B,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,MCKAY BAY,sq. miles,ESTUARY,3M,,"WBID modified, Run 51 - M.Vogel",1.47810000000,,3924118.98546000000,969.67091882500,12959.78060540000,3924118.98546000000,93.13205207
2409,90182,21FLTBW M09,Tampa_Bay_McKay_Bay_cell_09,1584B,"J hand 12/21/2005; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",27.94300000000,-82.41200000000,564.00000000000,2000.00000000000,2016.00000000000,,1.00000000000,0.00000000000,178,108,114,,HC13,2675.81732079000,1666,1519,2313,03100206,1584B,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,MCKAY BAY,sq. miles,ESTUARY,3M,,"WBID modified, Run 51 - M.Vogel",1.47810000000,,3924118.98546000000,969.67091882500,12959.78060540000,3924118.98546000000,77.34486301
3182,103198,PBSJ    M0901018,McKay Bay,1584B,"Reassigned from 1584A to 1584B, Run 48 - P.Homann",27.94300000000,-82.41200000000,72.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,178,108,114,,HC13,2675.81732079000,1666,1519,2313,03100206,1584B,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,MCKAY BAY,sq. miles,ESTUARY,3M,,"WBID modified, Run 51 - M.Vogel",1.47810000000,,3924118.98546000000,969.67091882500,12959.78060540000,3924118.98546000000,77.34486301
208,8954,21FLA   24010570,"LEMON BAY, DUE EAST OF MRKR #R26",1983A,,27.95250000000,-82.36030000000,1261.00000000000,1971.00000000000,1989.00000000000,,1.00000000000,0.00000000000,179,109,115,,HC14,1929.05368503000,454,282,3706,03100206,1536A,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,SOUTH TAMPA CANAL,miles,STREAM,3F,"Waterbody Name revised, Run 49 - P.Flores",,3.37600000000,,8023087.63492000000,1982.54813057000,15399.97512870000,8023087.63492000000,73.47158239
1683,70761,21FLSARA24010570,LEMON BAY: DUE EAST OF MRKR #R26,1983A,,27.95250000000,-82.36030000000,463.00000000000,1989.00000000000,1992.00000000000,,1.00000000000,0.00000000000,179,109,115,,HC14,1929.05368503000,454,282,3706,03100206,1536A,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,SOUTH TAMPA CANAL,miles,STREAM,3F,"Waterbody Name revised, Run 49 - P.Flores",,3.37600000000,,8023087.63492000000,1982.54813057000,15399.97512870000,8023087.63492000000,73.47158239
2777,92772,21FLTPA 275709208222117,TP432 - Palm River,1536A,"Lat/long updated based on values in Florida STORET; Reassigned from 1536E to 1536A, Run 44 - P.Homann",27.95627000000,-82.35465000000,372.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,179,109,115,,HC14,1929.05368503000,454,282,3706,03100206,1536A,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,SOUTH TAMPA CANAL,miles,STREAM,3F,"Waterbody Name revised, Run 49 - P.Flores",,3.37600000000,,8023087.63492000000,1982.54813057000,15399.97512870000,8023087.63492000000,3.52438728
918,31444,21FLGFWFTBM004061,,1536E,WAS staff changed WBID 12/2009,27.95300000000,-82.37000000000,5.00000000000,2000.00000000000,2000.00000000000,Run 39,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,69.47180844
919,31445,21FLGFWFTBM004062,,1536E,,27.95300000000,-82.37150000000,5.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,184.62185672
961,32671,21FLGFWFTBM010646041,,1536E,"Assigned to 1536E, Run 44 - P.Homann",27.95382000000,-82.36970000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,26.61492002
982,33210,21FLGFWFTBM010941061,,1536E,"Assigned to 1536E, Run 44 - P.Homann",27.95472000000,-82.36932000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,127.65200046
1399,47620,21FLHILL110,Six Mile Creek at SR 60,1536E,"5/19/03 Chg from  ZZZ Burger; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",27.95246000000,-82.37088000000,10049.00000000000,1999.00000000000,2020.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,167.53977412
1417,47802,21FLHILL24030511,SIX MILE CR BR FLA HWY 60,1536E,,27.95280000000,-82.37080000000,10191.00000000000,1974.00000000000,1998.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,135.61829239
1459,48857,21FLHILL98PR17,,1536E,,27.95270000000,-82.37080000000,20.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,142.97814552
1465,49104,21FLHILL99PR104,,1536E,WAS staff changed WBID 12/2009,27.95420000000,-82.37040000000,46.00000000000,1999.00000000000,1999.00000000000,Run 39,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,94.55420099
1466,49110,21FLHILL99PR148,,1536E,,27.95250000000,-82.37040000000,40.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,136.52228347
1467,49111,21FLHILL99PR159,,1536E,,27.95240000000,-82.37100000000,40.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,180.42678823
2494,91575,21FLTBW PR306857,Tampa_Bay_Palm_River_PR306857,1536E,joe hand 12/08/2005,27.95215000000,-82.37097000000,22.00000000000,2003.00000000000,2003.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,199.71973995
2495,91576,21FLTBW PR306859,Tampa_Bay_Palm_River_PR306859,1536E,J Hand 3/29/2008,27.95217000000,-82.37097000000,14.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,197.95659200
2496,91577,21FLTBW PR306870,Tampa_Bay_Palm_River_PR306870,1536E,J Hand March 20 2006,27.95227000000,-82.37093000000,59.00000000000,2005.00000000000,2012.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,186.80075437
2497,91578,21FLTBW PR306872,Tampa_Bay_Palm_River_PR306872,1536E,"New Station assigned to 1536E, Run 49 - P.Homann",27.95229000000,-82.37093000000,74.00000000000,2012.00000000000,2012.00000000000,Run 49,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,185.07446900
2498,91579,21FLTBW PR306874,Tampa_Bay_Palm_River_PR306874,1536E,J Hand 3/29/2008,27.95230000000,-82.37093000000,57.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,184.21529461
2499,91580,21FLTBW PR306878,Tampa_Bay_Palm_River_PR306878,1536E,"New Station assigned to 1536E, Run 54 - P.Homann",27.95234000000,-82.37092000000,24.00000000000,2014.00000000000,2014.00000000000,Run 54,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,180.17226222
2500,91581,21FLTBW PR306880,Tampa_Bay_Palm_River_PR306880,1536E,Assigned with NHD_WBIDs - JGH 9/2009,27.95235000000,-82.37092000000,82.00000000000,2008.00000000000,2008.00000000000,Run 38,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,179.32398993
2501,91583,21FLTBW PR306895,Tampa_Bay_Palm_River_PR306895,1536E,"New Station assigned to 1536E, Run 49 - P.Homann",27.95249000000,-82.37088000000,20.00000000000,2012.00000000000,2012.00000000000,Run 49,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,165.07855359
2502,91584,21FLTBW PR306897,Tampa_Bay_Palm_River_PR306897,1536E,J Hand 3/29/2008,27.95252000000,-82.37087000000,14.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,161.97322997
2503,91585,21FLTBW PR306898,Tampa_Bay_Palm_River_PR306898,1536E,joe hand 12/08/2005,27.95252000000,-82.37087000000,22.00000000000,2002.00000000000,2002.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,161.97322997
2504,91586,21FLTBW PR306899,Tampa_Bay_Palm_River_PR306899,1536E,joe hand 12/08/2005,27.95252000000,-82.37087000000,32.00000000000,2003.00000000000,2003.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,161.97322997
2505,91587,21FLTBW PR306906,Tampa_Bay_Palm_River_PR306906,1536E,joe hand 12/08/2005,27.95258000000,-82.37083000000,37.00000000000,2003.00000000000,2003.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,154.43993555
2506,91588,21FLTBW PR306910,Tampa_Bay_Palm_River_PR306910,1536E,"New Station assigned to 1536E, Run 51 - P.Homann",27.95262000000,-82.37083000000,88.00000000000,2013.00000000000,2013.00000000000,Run 51,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,151.27299707
2507,91589,21FLTBW PR306911,Tampa_Bay_Palm_River_PR306911,1536E,j Hand 6/28/07,27.95263000000,-82.37083000000,26.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,150.49131964
2508,91590,21FLTBW PR306914,Tampa_Bay_Palm_River_PR306914,1536E,,27.95265000000,-82.37082000000,24.00000000000,2009.00000000000,2009.00000000000,Run 42,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,148.23541271
2509,91591,21FLTBW PR306917,Tampa_Bay_Palm_River_PR306917,1536E,J Hand March 20 2006,27.95208000000,-82.37018000000,35.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,172.26728089
2510,91592,21FLTBW PR306918,Tampa_Bay_Palm_River_PR306918,1536E,J Hand March 20 2006,27.95268000000,-82.37080000000,56.00000000000,2004.00000000000,2005.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,144.50760454
2511,91593,21FLTBW PR306919,Tampa_Bay_Palm_River_PR306919,1536E,joe hand 12/08/2005,27.95268000000,-82.37080000000,37.00000000000,2002.00000000000,2002.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,144.50760454
2512,91594,21FLTBW PR306920,Tampa_Bay_Palm_River_PR306920,1536E,joe hand 12/08/2005,27.95270000000,-82.37080000000,34.00000000000,2003.00000000000,2004.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,142.97814552
2513,91595,21FLTBW PR306921,Tampa_Bay_Palm_River_PR306921,1536E,Assigned with NHD_WBIDs - JGH 9/2009,27.95272000000,-82.37080000000,58.00000000000,2008.00000000000,2008.00000000000,Run 38,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,141.46709696
2514,91596,21FLTBW PR306936,Tampa_Bay_Palm_River_PR306936,1536E,j Hand 6/28/07,27.95283000000,-82.37077000000,17.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,131.22443263
2515,91597,21FLTBW PR306940,Tampa_Bay_Palm_River_PR306940,1536E,j Hand 6/28/07,27.95288000000,-82.37075000000,16.00000000000,2004.00000000000,2010.00000000000,,1.00000000000,0.00000000000,180,109,115,,HC14,1929.05368503000,1428,1213,830,03100206,1536E,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,PALM RIVER,sq. miles,ESTUARY,3M,,"WBID modified, Run 30 - K.Petrus; WBID modified, Run 55 - B.Spencer",0.36914000000,,7448884.04578000000,1840.65933364000,14667.49933700000,7448884.04578000000,126.21468256
